categoria,cbo2002_ocupacao,competencia,fonte,grau_de_instrucao,horas_contratuais,id,idade,ind_trab_intermitente,ind_trab_parcial,indicador_aprendiz,municipio,raca_cor,regiao,salario,saldo_movimentacao,secao,sexo,subclasse,tam_estab_jan,tipo_de_deficiencia,tipo_empregador,tipo_estabelecimento,tipo_movimentacao,uf
101,723315,202006,1,7,44,18299,38,0,0,0,320500,1,3,1929.400024414063,-1,F,1,4329105,9,0,0,1,31,32
101,521110,202006,1,7,44,18300,28,0,0,0,351030,1,3,1417,1,G,3,4712100,2,0,0,1,20,35
101,414105,202006,1,4,44,18301,45,0,0,0,431490,1,4,1323.550048828125,-1,G,1,4744005,5,3,0,1,31,43
101,322205,202006,1,7,42,18302,22,0,0,0,352220,3,3,2642.669921875,1,Q,3,8610101,10,0,0,1,20,35
105,622505,202006,1,3,44,18303,34,0,0,0,351210,3,3,1165,1,A,1,131800,10,0,0,1,20,35
101,623305,202006,1,7,44,18304,19,0,0,0,420840,6,4,1216.359985351563,-1,H,1,5212500,7,0,0,1,40,42
101,611005,202006,1,7,44,18305,44,0,0,0,352690,1,3,1239,1,A,3,162899,4,0,0,1,20,35
101,411010,202006,1,5,44,18306,41,0,0,0,330455,1,3,1987.06005859375,-1,N,3,8121400,9,0,0,1,31,33
101,622110,202006,1,4,44,18307,29,0,0,0,270860,3,2,1060.489990234375,1,A,1,161099,7,0,0,1,20,27
101,514320,202006,1,7,44,18308,31,0,0,0,230440,3,2,1081.239990234375,1,Q,1,8640203,6,0,0,1,20,23
101,724440,202006,1,5,44,18309,40,0,0,0,355030,1,3,1700,-1,C,1,2539002,2,0,0,1,31,35
101,421125,202006,1,7,44,18310,24,0,0,0,410690,1,4,1912.5,1,G,3,4781400,4,0,0,1,20,41
101,421125,202006,1,7,44,18311,20,0,0,0,351550,1,3,1575.7099609375,-1,G,3,4711302,6,0,0,1,40,35
101,784205,202006,1,5,0,18312,19,0,0,0,432190,1,4,1434.869995117188,1,C,3,1012103,9,0,0,1,20,43
101,521110,202006,1,7,44,18313,26,0,0,0,410450,1,4,1045,1,G,3,4711302,4,0,0,1,20,41
999,717020,202006,1,7,44,18314,33,0,0,0,500270,6,5,1100,-1,F,1,4120400,2,0,0,1,31,50
101,724205,202006,1,3,44,18315,35,0,0,0,421690,6,4,1800,-1,C,1,2511000,2,0,0,1,31,42
101,516110,202006,1,7,44,18316,26,0,0,0,352930,2,3,1300,-1,S,3,9602501,2,0,0,1,31,35
101,715125,202006,1,4,44,18317,50,0,0,0,355030,6,3,2010.800048828125,-1,F,1,4222701,7,0,0,1,31,35
101,414105,202006,1,7,44,18318,22,0,0,0,352044,3,3,1484,-1,G,1,4755502,3,0,0,1,40,35
101,711205,202006,1,5,44,18319,29,0,0,0,316680,1,3,1898,-1,F,1,4319300,7,0,0,1,31,31
999,521110,202006,1,7,44,18320,30,0,0,0,313670,6,3,1165,-1,G,3,4781400,2,0,0,1,31,31
101,422105,202006,1,7,44,18321,21,0,0,0,510760,6,5,1045,1,Q,3,8650003,1,0,0,1,20,51
101,782510,202006,1,7,44,18322,37,0,0,0,350280,3,3,1708,1,J,1,6209100,5,0,0,1,20,35
101,521115,202006,1,7,44,18323,27,0,0,0,520140,3,5,1045,1,C,3,2062200,7,0,0,1,20,52
101,411010,202006,1,8,30,18324,34,0,0,0,354340,1,3,891.9600219726563,1,N,3,8220200,10,0,0,1,20,35
101,354125,202006,1,7,44,18325,23,0,0,0,420540,6,4,1391,1,J,1,6319400,6,0,0,1,20,42
101,411005,202006,1,7,44,18326,19,0,0,0,421660,6,4,1159.72998046875,-1,N,3,8121400,10,0,0,1,40,42
999,784205,202006,1,6,44,18327,20,0,0,0,410550,1,4,1467.819946289063,-1,C,3,1031700,6,0,0,1,31,41
101,784205,202006,1,7,0,18328,17,0,0,0,420810,1,4,1287.839965820313,1,C,3,1012101,10,0,0,1,20,42
101,721220,202006,1,7,44,18329,65,0,0,0,430300,1,4,1359.800048828125,1,C,1,2950600,4,0,0,1,20,43
101,521125,202006,1,7,44,18330,22,0,0,0,261160,6,2,1066.119995117188,-1,N,1,8111700,6,0,0,1,43,26
101,762005,202006,1,4,44,18331,20,0,0,0,430468,1,4,1045,1,C,3,1531901,5,0,0,1,10,43
101,717020,202006,1,4,44,18332,23,0,0,0,292890,2,2,1070.02001953125,-1,F,1,4299599,99,0,2,4,40,29
101,784205,202006,1,7,44,18333,29,0,0,0,354970,1,3,1888.569946289063,-1,C,1,1099699,7,0,0,1,31,35
101,514320,202006,1,4,44,18334,21,0,0,0,130353,3,1,1097.25,-1,A,1,113000,9,0,0,1,33,13
101,716610,202006,1,6,44,18335,30,0,0,0,230440,3,2,1538.31005859375,1,F,1,4330404,5,0,0,1,20,23
101,421125,202006,1,7,36,18336,30,0,0,0,330455,3,3,1290,-1,G,1,4771701,4,0,0,1,31,33
101,623015,202006,1,7,0,18337,32,0,0,0,420260,1,4,1331,1,C,1,1066000,3,0,0,1,20,42
101,422315,202006,1,7,36,18338,21,0,0,0,317020,3,3,1045,1,N,3,8220200,10,0,0,1,20,31
101,715305,202006,1,2,44,18339,34,0,0,0,352400,1,3,2300,-1,F,1,4120400,7,0,0,1,43,35
101,514225,202006,1,5,44,18340,19,0,0,0,315250,3,3,1270,1,N,1,8129000,8,0,0,1,20,31
101,232105,202006,1,9,14,18341,56,0,0,0,355030,3,3,0,1,P,3,8513900,5,0,0,1,20,35
101,422105,202006,1,7,44,18342,18,0,0,0,431490,3,4,1265.630004882813,1,Q,3,8630501,5,0,0,1,10,43
101,514325,202006,1,4,44,18343,58,0,0,0,352050,1,3,1201.300048828125,-1,F,1,4299599,9,0,0,1,31,35
101,521140,202006,1,7,44,18344,18,0,0,0,210300,3,2,1086,1,G,3,4712100,4,0,0,1,20,21
101,521105,202006,1,8,44,18345,45,0,0,0,431490,1,4,1829.52001953125,-1,P,3,8531700,6,0,0,1,31,43
101,511205,202006,1,7,0,18346,59,0,9,0,355030,1,3,9559,-1,H,1,4921301,10,0,0,1,31,35
101,514320,202006,1,7,20,18347,20,0,0,0,355030,6,3,828.4199829101563,1,Q,3,8630503,99,0,2,3,20,35
101,761309,202006,1,5,44,18348,47,0,0,0,353340,3,3,2375.3701171875,1,C,1,1340501,7,0,0,1,20,35
101,313205,202006,1,7,40,18349,48,0,0,0,355030,1,3,3892,-1,G,1,4751201,3,0,0,1,31,35
101,521110,202006,1,8,44,18350,35,0,0,0,355030,1,3,0,-1,G,3,4761001,5,0,0,1,40,35
101,783225,202006,1,7,44,18351,22,0,0,0,431570,1,4,1130,-1,C,1,1091101,10,0,0,1,43,43
101,521115,202006,1,9,40,18352,24,0,0,0,354340,3,3,1262.089965820313,-1,K,3,6550200,6,0,0,1,31,35
101,514320,202006,1,7,28,18353,24,0,1,0,350570,6,3,981.8200073242188,1,N,1,8111700,9,0,0,1,20,35
106,391115,202006,1,7,44,18354,19,0,0,0,355030,1,3,1170.630004882813,1,N,3,7820500,10,0,0,1,10,35
106,411010,202006,1,7,44,18355,28,0,0,0,261160,6,2,1382.339965820313,-1,N,1,7820500,10,0,0,1,43,26
101,514215,202006,1,7,44,18356,28,0,0,0,353060,3,3,1087.359985351563,-1,H,1,4922102,8,0,0,1,31,35
101,422310,202006,1,8,36,18357,21,0,0,0,314330,2,3,1045,1,N,3,8220200,9,0,0,1,20,31
101,715210,202006,1,7,44,18358,45,0,0,0,431690,6,4,1611.18994140625,-1,F,1,4399103,5,0,0,1,31,43
101,523110,202006,1,6,44,18359,38,0,0,0,350850,1,3,1500,1,G,1,4520007,4,0,0,1,20,35
101,313410,202006,1,7,44,18360,33,0,0,0,352885,1,3,599117.1875,-1,C,1,1931400,9,0,0,1,31,35
105,322205,202006,1,7,43,18361,45,0,0,0,330455,2,3,1464.2900390625,1,S,3,9430800,9,0,0,1,20,33
105,622505,202006,1,3,44,18362,22,0,0,0,352760,3,3,1165,-1,A,1,131800,10,0,0,1,43,35
106,641010,202006,1,7,44,18363,48,0,0,0,411370,1,4,1553.589965820313,1,N,1,7820500,8,0,0,1,20,41
106,517415,202006,1,6,36,18364,51,0,0,0,150080,3,1,1193.719970703125,-1,N,1,7820500,10,0,0,1,43,15
101,422310,202006,1,7,36,18365,20,0,0,0,350950,2,3,1051,-1,N,3,8220200,10,0,0,1,43,35
101,992225,202006,1,5,44,18366,37,0,0,0,355030,6,3,1500,-1,A,3,119903,99,0,2,3,43,35
101,521125,202006,1,7,44,18367,27,0,0,0,130260,3,1,1150,1,G,1,4711302,7,3,0,1,20,13
101,521115,202006,1,7,44,18368,33,0,0,0,530010,3,5,1338.119995117188,-1,G,3,4639701,5,0,0,1,31,53
101,782405,202006,1,2,44,18369,61,0,0,0,355240,3,3,2473.669921875,-1,H,1,4921302,8,0,0,1,31,35
106,414135,202006,1,7,44,18370,39,0,0,0,355620,1,3,1449,1,N,1,7820500,7,0,0,1,20,35
101,623305,202006,1,3,44,18371,33,0,0,0,261300,3,2,1045,-1,A,1,155501,7,0,0,1,31,26
999,514120,202006,1,7,24,18372,22,0,0,0,420540,1,4,894,-1,N,1,8112500,2,0,0,1,45,42
101,772105,202006,1,7,44,18373,33,0,0,0,355030,3,3,1643.699951171875,-1,C,1,1623400,7,0,0,1,31,35
101,784205,202006,1,2,44,18374,36,0,0,0,354160,3,3,1248,1,C,3,1011201,10,0,0,1,20,35
101,622320,202006,1,2,44,18375,55,0,0,0,350660,2,3,1228,-1,A,3,119999,99,0,2,3,31,35
101,715535,202006,1,7,44,18376,38,0,0,0,310620,2,3,2233.070068359375,-1,F,1,4120400,7,0,0,1,31,31
101,514120,202006,1,5,13,18377,47,0,0,0,230428,6,2,328.8999938964844,1,N,3,7830200,10,0,0,1,20,23
101,223505,202006,1,9,44,18378,25,0,0,0,420820,1,4,2931.669921875,-1,Q,3,8610102,10,0,0,1,31,42
101,514320,202006,1,6,44,18379,31,0,0,0,320520,2,3,1107.599975585938,-1,G,1,4711302,7,0,0,1,31,32
101,521130,202006,1,9,44,18380,27,0,0,0,421930,1,4,1391,-1,Q,3,8610101,8,0,0,1,40,42
101,421125,202006,1,7,44,18381,25,0,0,0,431490,1,4,1414.160034179688,-1,G,3,4771701,5,0,0,1,31,43
999,514320,202006,1,7,42,18382,37,0,0,0,355030,1,3,1372.640014648438,-1,N,1,8112500,3,0,0,1,31,35
101,823325,202006,1,7,44,18383,19,0,0,0,350850,1,3,1554,1,C,1,2330301,7,0,0,1,20,35
111,724410,202006,1,4,44,18384,43,1,0,0,355030,2,3,2288,1,M,1,7112000,6,0,0,1,20,35
101,782115,202006,1,1,44,18385,39,0,0,0,351907,6,3,2200,1,F,1,4110700,3,0,0,1,20,35
101,622020,202006,1,6,44,18386,21,0,0,0,292890,3,2,1186.619995117188,1,A,1,112101,7,0,0,1,20,29
101,521110,202006,1,9,13,18387,33,0,0,0,500270,6,5,1067.969970703125,-1,I,3,5611201,6,0,0,1,40,50
101,322230,202006,1,5,44,18388,37,0,0,0,354890,1,3,1239.800048828125,1,Q,3,8711501,4,0,0,1,20,35
999,911205,202006,2,7,44,18389,18,0,0,0,355030,6,3,1523,-1,F,1,4322302,2,9,9,1,31,35
101,410225,202006,1,7,44,18390,27,0,0,0,420590,1,4,1620,-1,G,3,4744005,5,0,0,1,40,42
999,991305,202006,1,7,44,18391,60,0,0,0,354100,3,3,4173.0498046875,-1,G,1,4520001,5,0,0,1,31,35
101,514120,202006,1,7,44,18392,50,0,0,0,355030,3,3,2197.52001953125,1,N,1,8111700,10,0,0,1,20,35
111,521125,202006,1,7,44,18393,25,1,0,0,355030,1,3,1442,1,G,3,4711301,8,0,0,1,20,35
101,784205,202006,1,2,44,18394,38,0,0,0,150550,3,1,1045,1,C,3,1610201,6,0,0,1,20,15
101,784205,202006,1,7,44,18395,21,0,0,0,410940,1,4,1084.109985351563,-1,C,1,1323500,6,0,0,1,40,41
101,521125,202006,1,7,44,18396,28,0,0,0,530010,3,5,1184.449951171875,1,G,1,4691500,6,0,0,1,20,53
101,783225,202006,1,7,44,18397,29,0,0,0,510790,6,5,1306.359985351563,-1,H,1,4930202,5,0,0,1,31,51
101,252105,202006,1,8,44,18398,29,0,0,0,313670,3,3,2262.739990234375,-1,N,1,8211300,8,0,0,1,90,31
101,717020,202006,1,5,44,18399,28,0,0,0,350160,2,3,1669.68994140625,-1,N,1,7732201,5,0,0,1,31,35
101,953115,202006,1,4,44,18400,22,0,0,0,355030,6,3,2192.530029296875,1,A,1,115600,99,0,2,3,20,35
101,623305,202006,1,4,44,18401,23,0,0,0,355030,2,3,1045,-1,A,1,155501,99,0,2,3,31,35
106,716610,202006,1,7,40,18402,24,0,0,0,350950,3,3,1250,1,N,1,7810800,10,0,0,1,20,35
101,411005,202006,1,7,44,18403,27,0,0,0,420910,3,4,1527,1,G,3,4711302,5,0,0,1,20,42
101,521140,202006,1,7,44,18404,19,0,0,0,230440,6,2,1169.7099609375,-1,G,3,4711302,7,0,0,1,31,23
101,721210,202006,1,7,44,18405,19,0,0,0,431680,1,4,1287,1,C,1,2593400,10,0,0,1,20,43
101,422105,202006,1,7,44,18406,17,0,0,0,353440,1,3,1315,1,M,3,6920601,5,0,0,1,10,35
101,521110,202006,1,8,44,18407,27,0,0,0,261160,3,2,0,-1,G,3,4511101,7,0,0,1,31,26
101,422110,202006,1,7,44,18408,35,0,0,0,316860,2,3,1045,1,Q,1,8610102,9,0,0,1,20,31
105,717020,202006,1,7,44,18409,55,0,0,0,317040,3,3,1236.400024414063,1,F,1,4120400,1,0,0,4,20,31
101,623215,202006,1,7,44,18410,26,0,0,0,355030,1,3,1420,-1,A,1,119999,99,0,2,3,31,35
101,422310,202006,1,7,36,18411,25,0,0,0,221100,3,2,998,-1,N,1,8220200,10,0,0,1,31,22
101,223405,202006,1,9,44,18412,39,0,0,0,431850,6,4,3465,1,G,3,4771701,1,0,0,1,20,43
101,141205,202006,1,7,44,18413,50,0,0,0,410580,1,4,3500,-1,C,1,2949299,5,0,0,1,40,41
101,223605,202006,1,9,28,18414,30,0,0,0,261160,3,2,1546.400024414063,-1,Q,1,8610102,9,0,0,1,31,26
101,123105,202006,1,9,44,18415,41,0,0,0,355030,1,3,30672.2109375,-1,P,1,8531700,10,0,0,1,31,35
101,354205,202006,1,7,8,18416,33,0,0,0,230440,1,2,2172.7900390625,1,M,1,7112000,6,0,0,1,20,23
101,622610,202006,1,2,44,18417,66,0,0,0,355030,1,3,1200,1,A,1,134200,99,0,2,3,20,35
999,322205,202006,1,7,36,18418,38,0,0,0,350650,6,3,2006.18994140625,1,Q,3,8610101,9,0,0,1,20,35
101,717020,202006,1,7,48,18419,20,0,0,0,210330,3,2,1071.400024414063,1,F,1,4211101,3,0,0,1,20,21
101,422315,202006,1,9,36,18420,29,0,0,0,317020,3,3,1045,1,N,3,8220200,10,0,0,1,10,31
101,513205,202006,1,7,44,18421,29,0,0,0,330455,1,3,1336.68994140625,-1,I,1,5510801,9,0,0,1,31,33
101,317110,202006,1,8,40,18422,36,0,0,0,330455,3,3,7803.7001953125,1,J,1,6204000,6,0,0,1,20,33
101,214205,202006,1,9,44,18423,38,0,0,0,530010,3,5,10524.7998046875,-1,F,3,4321500,10,0,0,1,31,53
101,783210,202006,1,6,44,18424,20,0,0,0,314090,3,3,1086,1,G,1,4639702,7,0,0,1,20,31
101,992225,202006,1,5,44,18425,28,0,0,0,350600,1,3,1237.449951171875,-1,F,1,4211101,9,0,0,1,31,35
101,261715,202006,1,7,44,18426,23,0,0,0,311940,5,3,1193,-1,M,1,7490104,2,0,0,1,31,31
101,784205,202006,1,2,44,18427,23,0,0,0,421500,1,4,1391,1,C,1,2319200,7,0,0,1,20,42
101,724440,202006,1,7,44,18428,19,0,0,0,351310,1,3,1456.43994140625,1,F,1,4399103,1,0,0,1,10,35
101,784105,202006,1,7,44,18429,22,0,0,0,355030,6,3,1450,-1,G,1,4711302,7,0,0,1,43,35
999,723320,202006,1,7,44,18430,30,0,0,0,350320,3,3,1600,1,G,1,4530703,2,0,0,1,20,35
101,632615,202006,1,5,44,18431,31,0,0,0,313630,1,3,1149.390014648438,-1,A,3,210101,6,0,0,1,31,31
101,142105,202006,1,9,44,18432,39,0,0,0,351620,1,3,19551,-1,K,1,6511101,10,0,0,1,31,35
101,411005,202006,1,7,44,18433,29,0,0,0,260120,3,2,1147,-1,G,3,4784900,4,0,0,1,31,26
101,514320,202006,1,7,36,18434,28,0,0,0,316860,6,3,1239.630004882813,1,Q,3,8610101,7,0,0,1,20,31
101,514320,202006,1,7,44,18435,29,0,0,0,314390,1,3,1045,1,Q,3,8610101,10,0,0,1,20,31
101,514320,202006,1,5,44,18436,31,0,0,0,421660,6,4,1159.72998046875,-1,N,3,8121400,10,0,0,1,31,42
101,717020,202006,1,3,44,18437,34,0,0,0,231290,6,2,1045,1,F,1,4120400,1,0,0,4,20,23
101,354120,202006,1,9,44,18438,45,0,0,0,355030,1,3,4290.2998046875,-1,H,3,4930201,10,0,0,1,31,35
101,354125,202006,1,9,44,18439,26,0,0,0,320500,6,3,2174.679931640625,1,C,1,2391503,7,0,0,1,20,32
101,782510,202006,1,6,44,18440,38,0,0,0,355030,1,3,15.09000015258789,-1,H,1,5229002,5,0,0,1,40,35
101,313130,202006,1,9,33,18441,67,0,0,0,355030,1,3,1075.31005859375,-1,F,1,4221903,5,0,0,1,40,35
101,910105,202006,1,7,44,18442,46,0,0,0,421870,2,4,2900,-1,C,1,3314799,7,0,0,1,43,42
999,715135,202006,1,4,44,18443,44,0,0,0,510190,1,5,2409.419921875,-1,A,1,151201,6,0,9,3,40,51
101,621005,202006,1,9,44,18444,25,0,0,0,355030,3,3,2000,-1,A,1,111301,99,0,2,3,40,35
101,421125,202006,1,7,36,18445,41,0,0,0,420890,1,4,1044,-1,G,3,4789099,3,0,0,1,43,42
101,351505,202006,1,7,40,18446,23,0,0,0,330455,3,3,1665.930053710938,1,N,3,8299799,10,0,0,1,20,33
101,632410,202006,1,7,44,18447,31,0,0,0,355030,1,3,1216,-1,A,3,131800,99,0,2,3,43,35
101,763320,202006,1,7,44,18448,53,0,0,0,351220,1,3,1346.400024414063,1,C,3,1359600,2,0,0,1,20,35
101,717020,202006,1,7,44,18449,27,0,0,0,500325,3,5,1100,1,F,1,4299501,1,0,0,4,20,50
101,521110,202006,1,7,44,18450,18,0,0,0,355030,1,3,1461.260009765625,-1,G,3,4789001,2,0,0,1,40,35
101,422205,202006,1,7,30,18451,39,0,0,0,411520,3,4,2002.099975585938,1,C,3,1012101,10,0,0,1,20,41
101,715525,202006,1,7,44,18452,33,0,0,0,355030,3,3,405108,1,F,1,4399103,7,0,0,1,20,35
101,783225,202006,1,3,44,18453,35,0,0,0,510760,3,5,1200,1,H,1,5212500,1,0,0,1,20,51
101,641015,202006,1,3,44,18454,45,0,0,0,355190,3,3,1698.319946289063,1,A,1,161003,5,0,0,1,20,35
101,422310,202006,1,7,36,18455,20,0,0,0,221100,2,2,998,1,N,3,8220200,10,0,0,1,20,22
101,521125,202006,1,7,44,18456,26,0,0,0,420230,6,4,1394.150024414063,-1,G,1,4634601,7,0,0,1,40,42
101,784205,202006,1,7,44,18457,40,0,0,0,510340,2,5,1103,1,C,1,1510600,7,0,0,1,20,51
101,515105,202006,1,7,40,18458,24,0,0,0,355030,3,3,1587.93994140625,1,Q,3,8711503,10,0,0,1,20,35
101,611005,202006,1,5,48,18459,22,0,0,0,320455,1,3,1045,-1,A,1,155505,99,0,2,3,60,32
101,322205,202006,1,7,40,18460,28,0,0,0,355030,3,3,2536.199951171875,-1,Q,3,8630501,3,0,0,1,40,35
101,513425,202006,1,7,36,18461,37,0,0,0,330455,3,3,1301,-1,I,3,5620101,8,0,0,1,31,33
111,724315,202006,1,7,0,18462,33,1,0,0,320500,6,3,9746,1,C,1,3321000,7,0,0,1,10,32
101,311710,202006,1,6,44,18463,19,0,0,0,420290,6,4,1651.5400390625,-1,C,1,1340502,8,0,0,1,31,42
101,322205,202006,1,3,30,18464,31,0,1,0,330455,3,3,2700,1,O,1,8411600,10,0,0,1,20,33
101,521125,202006,1,7,44,18465,23,0,0,0,410690,3,4,1315.199951171875,1,G,1,4711302,7,0,0,1,20,41
101,411010,202006,1,7,36,18466,30,0,0,0,355030,2,3,2500,-1,N,1,7721700,8,0,0,1,31,35
101,782510,202006,1,7,44,18467,46,0,0,0,411520,1,4,2094.590087890625,-1,H,1,4930202,6,0,0,1,31,41
101,715505,202006,1,5,44,18468,31,0,0,0,521880,6,5,1669.800048828125,1,F,1,4120400,2,0,0,4,20,52
101,715410,202006,1,7,44,18469,28,0,0,0,431410,1,4,2011.199951171875,1,F,1,4299599,5,0,0,1,20,43
101,784205,202006,1,6,44,18470,17,0,0,0,351220,3,3,1318.77001953125,1,C,1,3101200,9,0,0,1,10,35
101,715110,202006,1,3,44,18471,30,0,0,0,230760,1,2,1766.599975585938,1,F,1,4221902,1,0,0,4,20,23
101,992225,202006,1,7,44,18472,22,0,0,0,221100,6,2,1184.489990234375,1,N,1,8121400,10,0,0,1,20,22
101,717020,202006,1,7,44,18473,34,0,0,0,110002,6,1,1314,1,F,1,4213800,3,0,0,4,20,11
101,411010,202006,1,7,44,18474,36,0,0,0,411370,1,4,1290,-1,N,1,8291100,3,0,0,1,31,41
106,731180,202006,1,7,44,18475,29,0,0,0,355030,3,3,1909,-1,N,1,7820500,10,0,0,1,43,35
101,421125,202006,1,7,44,18476,36,0,0,0,330455,3,3,1814.589965820313,-1,I,3,5611202,5,0,0,1,31,33
101,768305,202006,1,5,44,18477,33,0,0,0,230440,3,2,1075,-1,C,1,1531901,4,0,0,1,31,23
101,622610,202006,1,3,44,18478,45,0,0,0,355030,3,3,0,-1,A,1,134200,99,0,2,3,40,35
101,513435,202006,1,2,44,18479,38,0,0,0,520870,1,5,1018,-1,G,3,4721102,4,0,0,1,31,52
101,783210,202006,1,7,44,18480,28,0,0,0,355030,3,3,1290,1,H,1,5211799,1,0,0,1,20,35
999,514325,202006,1,6,44,18481,47,0,0,0,410690,1,4,1293,-1,I,3,5510803,4,0,0,1,40,41
101,761357,202006,1,7,44,18482,54,0,0,0,353340,1,3,1300.75,-1,C,1,1323500,5,0,0,1,90,35
101,821405,202006,1,7,44,18483,51,0,0,0,410100,1,4,1493.180053710938,-1,C,1,2599399,7,0,0,1,40,41
101,373105,202006,1,7,36,18484,52,0,0,0,412710,1,4,1512,1,J,1,6010100,4,0,0,1,20,41
101,521110,202006,1,7,44,18485,22,0,0,0,510340,1,5,1366.81005859375,-1,M,3,7319002,2,0,0,1,31,51
101,715305,202006,1,7,44,18486,53,0,0,0,353870,6,3,1986.660034179688,1,F,1,4120400,5,0,0,1,20,35
999,521110,202006,2,9,44,18487,29,0,0,0,354340,1,3,1206,-1,M,3,7319002,1,9,9,1,40,35
101,521105,202006,1,7,44,18488,20,0,0,0,520030,3,5,1466.300048828125,-1,G,3,4781400,5,0,0,1,31,52
101,784205,202006,1,7,44,18489,23,0,0,0,412270,6,4,1487,1,C,1,3101200,8,0,0,1,20,41
101,422310,202006,1,7,36,18490,19,0,0,0,292740,1,2,954,-1,N,3,8220200,10,0,0,1,31,29
999,715210,202006,1,4,44,18491,48,0,0,0,150140,3,1,1521.079956054688,1,H,1,4923002,1,0,0,1,20,15
101,411010,202006,1,7,44,18492,36,0,0,0,240200,1,2,1045,-1,J,3,6190601,5,0,0,1,31,24
999,224120,202006,1,9,3,18493,30,0,0,0,350950,1,3,453.75,-1,R,1,9312300,6,0,0,1,40,35
999,513505,202006,1,7,44,18494,45,0,0,0,411520,3,4,1330,1,I,3,5611201,4,0,0,1,20,41
101,717020,202006,1,7,44,18495,23,0,0,0,210005,6,2,1069.199951171875,-1,A,1,230600,2,0,0,1,31,21
101,521125,202006,1,5,44,18496,28,0,0,0,355240,1,3,1463,1,G,3,4711302,7,0,0,1,20,35
101,782510,202006,1,7,44,18497,42,0,0,0,110004,6,1,1829,-1,G,1,4621400,5,0,0,1,31,11
101,761815,202006,1,7,33,18498,45,0,0,0,420240,1,4,2244,-1,C,3,1412601,6,0,0,1,31,42
101,520110,202006,1,7,40,18499,34,0,0,0,530010,1,5,3163.469970703125,-1,J,3,6311900,6,0,0,1,31,53
101,332105,202006,1,10,0,18500,49,0,9,0,355030,3,3,1144,-1,P,1,8531700,10,0,0,1,31,35
999,421125,202006,2,7,44,18501,27,0,0,0,330220,1,3,1290,-1,G,3,4754701,5,9,9,1,31,33
101,354125,202006,1,80,44,18502,27,0,0,0,293135,3,2,1045,1,J,1,6110803,7,0,0,1,20,29
101,411040,202006,1,8,44,18503,23,0,0,0,355030,6,3,2100,1,K,3,6622300,4,0,0,1,20,35
106,322205,202006,1,7,36,18504,36,0,0,0,431490,1,4,1567.81005859375,-1,N,1,7820500,9,0,0,1,31,43
101,223710,202006,1,9,44,18505,26,0,0,0,520140,1,5,4339.64013671875,-1,I,3,5620101,1,0,0,1,31,52
106,911305,202006,1,7,44,18506,37,0,0,0,354990,1,3,2239.60009765625,1,N,1,7820500,7,0,0,1,20,35
101,782410,202006,1,5,44,18507,40,0,0,0,520870,3,5,2116.81005859375,-1,H,1,4921302,10,1,0,1,31,52
101,514215,202006,1,4,44,18508,48,0,0,0,230020,3,2,1045,1,F,1,4120400,3,0,0,1,20,23
101,421125,202006,1,7,44,18509,21,0,0,0,521250,6,5,1100,1,G,3,4712100,3,0,0,1,20,52
106,862150,202006,1,7,44,18510,18,0,0,0,355030,1,3,1440.530029296875,1,N,1,7820500,8,0,0,1,20,35
101,252105,202006,1,9,44,18511,31,0,0,0,311940,3,3,2699.9599609375,-1,P,3,8599699,8,0,0,1,31,31
101,782410,202006,1,6,0,18512,43,0,9,0,355030,3,3,1903,-1,H,1,4921301,10,0,0,1,31,35
999,512105,202006,1,7,44,18513,29,0,0,0,315780,1,3,1375,1,S,3,9603302,2,0,0,1,20,31
101,761815,202006,1,6,44,18514,23,0,0,0,420290,6,4,1300,1,C,1,1412601,1,0,0,1,20,42
101,521125,202006,1,7,44,18515,20,0,0,0,313190,1,3,1092,1,G,1,4711302,6,0,0,1,20,31
101,622505,202006,1,4,44,18516,27,0,0,0,351220,1,3,0,1,A,1,161003,1,0,0,1,20,35
101,521115,202006,1,7,44,18517,20,0,0,0,420200,3,4,1340,1,Q,3,8630504,4,0,0,1,20,42
101,513435,202006,1,7,44,18518,18,0,0,0,330455,6,3,1234.569946289063,1,G,3,4729699,4,0,0,1,20,33
101,131205,202006,1,80,15,18519,55,0,0,0,510340,3,5,5000,-1,N,3,7732201,7,0,0,1,31,51
101,414140,202006,1,7,44,18520,22,0,0,0,292740,6,2,1087,1,H,3,4930202,9,0,0,1,20,29
101,992225,202006,1,4,52,18521,24,0,0,0,312290,1,3,1315.859985351563,1,G,1,4789002,4,0,0,1,20,31
101,717020,202006,1,7,44,18522,35,0,0,0,999999,6,9,1232,1,F,1,4211101,1,0,0,4,20,99
999,840105,202006,1,7,44,18523,51,0,0,0,261160,3,2,1567.5,-1,G,1,4721102,4,0,0,1,31,26
101,521110,202006,1,5,44,18524,59,0,0,0,292740,3,2,2456.090087890625,-1,G,3,4773300,5,0,0,1,40,29
101,841408,202006,1,7,44,18525,41,0,0,0,410690,1,4,1370,1,G,3,4789004,1,0,0,1,20,41
101,514320,202006,1,6,44,18526,26,0,0,0,352590,3,3,1201.300048828125,-1,N,3,8121400,8,0,0,1,31,35
101,322205,202006,1,7,40,18527,50,0,0,0,431370,1,4,1567.800048828125,-1,Q,3,8610101,7,0,0,1,31,43
101,411010,202006,1,7,44,18528,22,0,0,0,420910,1,4,1264.25,1,N,3,8121400,10,0,0,1,20,42
103,411005,202006,1,4,20,18529,14,0,0,1,510800,3,5,498,-1,G,1,4711302,7,0,0,1,43,51
